time(s),speed(km/h)
783,46.5100416
784,46.5100416
785,46.5100416
786,46.3491072
787,45.866304
788,45.5444352
789,45.5444352
790,45.5444352
791,45.3835008
792,44.4178944
793,44.25696
794,44.25696
795,44.25696
796,44.25696
797,44.25696
798,44.25696
799,44.4178944
800,45.061632
801,45.866304
802,48.28032
803,49.889664
804,51.499008
805,53.108352
806,53.108352
807,54.0739584
808,54.717696
809,55.2004992
810,55.0395648
811,54.717696
812,54.717696
813,54.5567616
814,54.0739584
815,53.2692864
816,53.108352
817,52.30368
818,51.499008
819,51.3380736
820,50.8552704
821,50.694336
822,49.2459264
823,48.28032
824,48.1193856
825,48.1193856
826,48.1193856
827,48.1193856
828,47.6365824
829,47.475648
830,47.475648
831,47.1537792
832,46.5100416
833,45.3835008
834,44.5788288
835,43.452288
836,41.038272
837,38.1414528
838,35.405568
839,32.991552
840,30.8994048
841,30.8994048
842,32.3478144
843,33.6352896
844,34.4399616
845,35.405568
846,36.3711744
847,37.3367808
848,38.624256
849,40.2336
850,41.842944
851,42.8085504
852,42.8085504
853,43.1304192
854,43.452288
855,43.7741568
856,44.7397632
857,45.2225664
858,46.3491072
859,46.5100416
860,46.670976
861,46.8319104
862,46.670976
863,45.2225664
864,44.25696
865,43.452288
866,41.5210752
867,40.2336
868,39.428928
869,39.9117312
870,40.3945344
871,41.038272
872,41.3601408
873,42.1648128
874,43.2913536
875,44.25696
876,44.7397632
877,45.7053696
878,46.670976
879,46.9928448
880,46.8319104
881,46.670976
882,46.5100416
883,45.866304
884,45.2225664
885,45.061632
886,45.061632
887,44.4178944
888,43.7741568
889,42.8085504
890,43.452288
891,44.25696
892,44.7397632
893,45.061632
894,44.7397632
895,45.061632
896,45.061632
897,45.061632
898,44.5788288
899,44.0960256
900,43.2913536
901,42.8085504
902,42.647616
903,42.647616
904,42.647616
905,42.3257472
906,42.1648128
907,42.1648128
908,41.6820096
909,41.1992064
910,41.1992064
911,41.6820096
912,41.5210752
913,41.038272
914,39.5898624
915,37.819584
916,35.7274368
917,34.7618304
918,34.7618304
919,34.9227648
920,36.3711744
921,37.6586496
922,38.624256
923,38.9461248
924,39.2679936
925,40.0726656
926,40.3945344
927,40.5554688
928,40.7164032
929,41.038272
930,40.5554688
931,40.2336
932,40.2336
933,40.2336
934,39.7507968
935,39.428928
936,39.1070592
937,39.1070592
938,39.428928
939,40.2336
940,40.2336
941,39.5898624
942,39.5898624
943,38.7851904
944,39.428928
945,40.3945344
946,41.1992064
947,40.3945344
948,38.624256
949,35.405568
950,32.3478144
951,27.1979136
952,21.8870784
953,16.5762432
954,11.265408
955,5.9545728
956,0.6437376
957,0
958,0
959,0
960,3.218688
961,8.5295232
962,13.8403584
963,19.1511936
964,24.4620288
965,28.16352
966,29.9337984
967,32.18688
968,33.9571584
969,35.405568
970,37.014912
971,39.428928
972,42.3257472
973,44.25696
974,45.2225664
975,45.7053696
976,45.866304
977,45.866304
978,45.866304
979,44.5788288
980,44.25696
981,43.7741568
982,43.1304192
983,42.647616
984,41.842944
985,41.3601408
986,40.5554688
987,38.624256
988,35.405568
989,34.600896
990,34.600896
991,35.0836992
992,36.21024
993,37.014912
994,36.6930432
995,36.6930432
996,37.014912
997,36.5321088
998,36.5321088
999,36.5321088
1000,37.819584
1001,38.624256
1002,39.5898624
1003,39.9117312
1004,40.3945344
1005,41.038272
1006,41.1992064
1007,41.038272
1008,40.2336
1009,38.7851904
1010,38.1414528
1011,37.3367808
1012,36.8539776
1013,36.21024
1014,35.405568
1015,34.7618304
1016,32.991552
1017,28.16352
1018,22.8526848
1019,17.5418496
1020,12.2310144
1021,6.9201792
1022,1.609344
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
